"Date","Time","Open","High","Low","Close","Vol","OI"
08/01/2024,16:00,1.2867,1.2875,1.2739,1.2740,206450,239764
08/02/2024,16:00,1.2749,1.2853,1.2720,1.2818,166773,229961
08/05/2024,16:00,1.2817,1.2829,1.2722,1.2770,167251,217112
08/06/2024,16:00,1.2791,1.2815,1.2684,1.2709,147186,209865
08/07/2024,16:00,1.2701,1.2748,1.2693,1.2696,91571,199083
08/08/2024,16:00,1.2704,1.2764,1.2676,1.2762,102283,192299
08/09/2024,16:00,1.2755,1.2785,1.2738,1.2769,65791,189968
08/12/2024,16:00,1.2771,1.2806,1.2759,1.2781,60231,187285
08/13/2024,16:00,1.2773,1.2885,1.2773,1.2880,85930,191064
08/14/2024,16:00,1.2875,1.2880,1.2826,1.2841,82157,191802
08/15/2024,16:00,1.2839,1.2882,1.2810,1.2873,86359,194638
08/16/2024,16:00,1.2869,1.2957,1.2862,1.2954,85993,197683
08/19/2024,16:00,1.2954,1.3008,1.2950,1.3002,100310,205265
08/20/2024,16:00,1.3003,1.3063,1.2984,1.3041,117174,215306
08/21/2024,16:00,1.3044,1.3131,1.3021,1.3116,128743,229550
08/22/2024,16:00,1.3101,1.3140,1.3086,1.3102,113823,242421
08/23/2024,16:00,1.3100,1.3239,1.3097,1.3212,185988,247049
